"analysis_id","dataset","run_id","ontology","result_type","contrast","comparison","route_category","route_unit","condition","direction","simplified","plot_suffix","used_for_plot","input_gene_file","input_hash","config_file","config_hash","output_table","output_plot","n_genes","n_terms","empty_result","checkpoint_status","created_at"
"clusterProfiler::NA::GSEA_KEGG::KEGG::CA3srres_CA3srcon",NA,"20260526_150117","KEGG","GSEA_KEGG","CA3srres_CA3srcon","CA3srres_CA3srcon","phenotype_within_unit","CA3_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3srres_CA3srcon.csv","a9a223ead15bd36a710afa1debce2710","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA3_sr/CA3srres_CA3srcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srres_CA3srcon/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:24:15 +0200"
"clusterProfiler::NA::GSEA_GO::BP::CA3srsus_CA3srcon",NA,"20260526_150117","BP","GSEA_GO","CA3srsus_CA3srcon","CA3srsus_CA3srcon","phenotype_within_unit","CA3_sr",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3srsus_CA3srcon.csv","3883af0f51b6063acd66cf68c0e289ed","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon/GO_BP/GSEA_BP_dotplot_full.svg",5017,3690,FALSE,"computed","2026-05-26 15:23:34 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::CA3srsus_CA3srcon",NA,"20260526_150117","KEGG","GSEA_KEGG","CA3srsus_CA3srcon","CA3srsus_CA3srcon","phenotype_within_unit","CA3_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3srsus_CA3srcon.csv","3883af0f51b6063acd66cf68c0e289ed","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srcon/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:25:15 +0200"
"clusterProfiler::NA::GSEA_GO::BP::CA3srsus_CA3srres",NA,"20260526_150117","BP","GSEA_GO","CA3srsus_CA3srres","CA3srsus_CA3srres","phenotype_within_unit","CA3_sr",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3srsus_CA3srres.csv","e078d9db84a5227f7128bfe8b122bcb7","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres/GO_BP/GSEA_BP_dotplot_full.svg",5017,3690,FALSE,"computed","2026-05-26 15:13:50 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::CA3srsus_CA3srres",NA,"20260526_150117","KEGG","GSEA_KEGG","CA3srsus_CA3srres","CA3srsus_CA3srres","phenotype_within_unit","CA3_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3srsus_CA3srres.csv","e078d9db84a5227f7128bfe8b122bcb7","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_sr/CA3srsus_CA3srres/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:17:07 +0200"
"clusterProfiler::NA::GSEA_GO::BP::DGmores_DGmocon",NA,"20260526_150117","BP","GSEA_GO","DGmores_DGmocon","DGmores_DGmocon","phenotype_within_unit","DG_mo",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGmores_DGmocon.csv","efc7da3ffbe3d7dde0c2aaa8a244d144","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/DG_mo/DGmores_DGmocon_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmores_DGmocon/GO_BP/GSEA_BP_dotplot_full.svg",5017,3690,FALSE,"computed","2026-05-26 15:22:49 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::DGmores_DGmocon",NA,"20260526_150117","KEGG","GSEA_KEGG","DGmores_DGmocon","DGmores_DGmocon","phenotype_within_unit","DG_mo",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGmores_DGmocon.csv","efc7da3ffbe3d7dde0c2aaa8a244d144","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/DG_mo/DGmores_DGmocon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmores_DGmocon/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:23:40 +0200"
"clusterProfiler::NA::GSEA_GO::BP::DGmosus_DGmocon",NA,"20260526_150117","BP","GSEA_GO","DGmosus_DGmocon","DGmosus_DGmocon","phenotype_within_unit","DG_mo",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGmosus_DGmocon.csv","6533798afa1923accb7256dcb6fe7c3a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/DG_mo/DGmosus_DGmocon_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmocon/GO_BP/GSEA_BP_dotplot_full.svg",5017,3690,FALSE,"computed","2026-05-26 15:14:57 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::DGmosus_DGmocon",NA,"20260526_150117","KEGG","GSEA_KEGG","DGmosus_DGmocon","DGmosus_DGmocon","phenotype_within_unit","DG_mo",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGmosus_DGmocon.csv","6533798afa1923accb7256dcb6fe7c3a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/DG_mo/DGmosus_DGmocon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmocon/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:17:30 +0200"
"clusterProfiler::NA::GSEA_GO::BP::DGmosus_DGmores",NA,"20260526_150117","BP","GSEA_GO","DGmosus_DGmores","DGmosus_DGmores","phenotype_within_unit","DG_mo",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGmosus_DGmores.csv","fd9208b345b55e9a0c5a44b283e08ff8","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/DG_mo/DGmosus_DGmores_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmores/GO_BP/GSEA_BP_dotplot_full.svg",5017,3690,FALSE,"computed","2026-05-26 15:23:33 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::DGmosus_DGmores",NA,"20260526_150117","KEGG","GSEA_KEGG","DGmosus_DGmores","DGmosus_DGmores","phenotype_within_unit","DG_mo",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGmosus_DGmores.csv","fd9208b345b55e9a0c5a44b283e08ff8","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/DG_mo/DGmosus_DGmores_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_mo/DGmosus_DGmores/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:24:47 +0200"
"clusterProfiler::NA::GSEA_GO::BP::DGpores_DGpocon",NA,"20260526_150117","BP","GSEA_GO","DGpores_DGpocon","DGpores_DGpocon","phenotype_within_unit","DG_po",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGpores_DGpocon.csv","349b9bf5b1f8953f203508361713fc95","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/DG_po/DGpores_DGpocon_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGpores_DGpocon/GO_BP/GSEA_BP_dotplot_full.svg",5017,3690,FALSE,"computed","2026-05-26 15:23:26 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::DGpores_DGpocon",NA,"20260526_150117","KEGG","GSEA_KEGG","DGpores_DGpocon","DGpores_DGpocon","phenotype_within_unit","DG_po",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGpores_DGpocon.csv","349b9bf5b1f8953f203508361713fc95","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/DG_po/DGpores_DGpocon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGpores_DGpocon/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:24:14 +0200"
"clusterProfiler::NA::GSEA_GO::BP::DGposus_DGpocon",NA,"20260526_150117","BP","GSEA_GO","DGposus_DGpocon","DGposus_DGpocon","phenotype_within_unit","DG_po",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGposus_DGpocon.csv","34700b3fc770f8fda55c54a5c22f93b6","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/DG_po/DGposus_DGpocon_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpocon/GO_BP/GSEA_BP_dotplot_full.svg",5017,3690,FALSE,"computed","2026-05-26 15:13:35 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::DGposus_DGpocon",NA,"20260526_150117","KEGG","GSEA_KEGG","DGposus_DGpocon","DGposus_DGpocon","phenotype_within_unit","DG_po",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGposus_DGpocon.csv","34700b3fc770f8fda55c54a5c22f93b6","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/DG_po/DGposus_DGpocon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpocon/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:16:48 +0200"
"clusterProfiler::NA::GSEA_GO::BP::DGposus_DGpores",NA,"20260526_150117","BP","GSEA_GO","DGposus_DGpores","DGposus_DGpores","phenotype_within_unit","DG_po",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGposus_DGpores.csv","9b0150954395becba02908d24701a3bf","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/DG_po/DGposus_DGpores_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpores/GO_BP/GSEA_BP_dotplot_full.svg",5017,3688,FALSE,"computed","2026-05-26 15:17:03 +0200"
"clusterProfiler::NA::GSEA_KEGG::KEGG::DGposus_DGpores",NA,"20260526_150117","KEGG","GSEA_KEGG","DGposus_DGpores","DGposus_DGpores","phenotype_within_unit","DG_po",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/DGposus_DGpores.csv","9b0150954395becba02908d24701a3bf","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/DG_po/DGposus_DGpores_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/DG_po/DGposus_DGpores/KEGG/KEGG_dotplot.svg",4951,293,FALSE,"computed","2026-05-26 15:18:30 +0200"
