marker_set,fidelity_marker_class,fidelity_subpanel,cell_class,cell_state,gene_symbol,source_type,source_name,source_reference,source_term_or_category,evidence_level,selection_rule,confidence,use_for,include_in_fidelity_score,notes
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Adra2a,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=9596526;UniProt=P22909;HGNC=ADRA2A,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Afdn,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048787:presynaptic active zone membrane (GO:0048787);PMID=11827984;UniProt=Q9QZQ1;HGNC=AFDN,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Apba1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048787:presynaptic active zone membrane (GO:0048787);PMID=10971649;UniProt=B2RUJ5;HGNC=APBA1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,App,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=23815291;UniProt=P12023;HGNC=APP,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Arfgap3,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=24719103;UniProt=Q9D8S3;HGNC=ARFGAP3,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Arhgap44,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=23739967;UniProt=F1LQX4;HGNC=ARHGAP44,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Atp2b1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=23622064;UniProt=P11505;HGNC=ATP2B1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Atp2b2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=23622064;UniProt=P11506;HGNC=ATP2B2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Atp2b4,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=23622064;UniProt=Q64542;HGNC=ATP2B4,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Bsn,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=9679147;UniProt=O88778;HGNC=BSN,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,C1qbp,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=23622064;UniProt=O35796;HGNC=C1QBP,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cacna1a,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=22683683;UniProt=P54282;HGNC=CACNA1A,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cacna1b,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=25891347;UniProt=O55017;HGNC=CACNA1B,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cacna1d,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=16354915;UniProt=Q99246;HGNC=CACNA1D,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cacna1h,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=21358644;UniProt=O88427;HGNC=CACNA1H,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cacna2d1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099029:anchored component of presynaptic active zone membrane (GO:0099029);PMID=19339603;UniProt=P54290;HGNC=CACNA2D1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cacna2d2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099029:anchored component of presynaptic active zone membrane (GO:0099029);PMID=30683685;UniProt=Q6PHS9;HGNC=CACNA2D2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cacna2d3,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099029:anchored component of presynaptic active zone membrane (GO:0099029);PMID=30683685;UniProt=Q9Z1L5;HGNC=CACNA2D3,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Canx,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=23622064;UniProt=P35565;HGNC=CANX,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cd200,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=27565350;UniProt=O54901;HGNC=CD200,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cdh10,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=29030434;UniProt=F1LR98;HGNC=CDH10,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Celsr3,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=34407949;UniProt=Q91ZI0;HGNC=CELSR3,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Chrm2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=8389473;UniProt=A0A5F7ZKY2;HGNC=CHRM2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Cplx3,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099029:anchored component of presynaptic active zone membrane (GO:0099029);PMID=15911881;UniProt=Q8R1B5;HGNC=CPLX3,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Ctbp1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=22745816;UniProt=O88712;HGNC=CTBP1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Ctbp2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=11163272;UniProt=Q0VCQ1;HGNC=CTBP2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Ctnna2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=8909549;UniProt=Q61301;HGNC=CTNNA2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Ctnnb1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=8909549;UniProt=Q02248;HGNC=CTNNB1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Ctnnd1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=12727444;UniProt=D3ZZZ9;HGNC=CTNND1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Dgki,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098891:extrinsic component of presynaptic active zone membrane (GO:0098891);PMID=21119615;UniProt=F1MAB7;HGNC=DGKI,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Ehd1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=20696250;UniProt=Q641Z6;HGNC=EHD1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Erc1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=12391317;UniProt=Q811U3;HGNC=ERC1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Erc2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0098831:presynaptic active zone cytoplasmic component (GO:0098831);PMID=12391317;UniProt=Q8K3M6;HGNC=ERC2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Flot1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0048786:presynaptic active zone (GO:0048786);PMID=23622064;UniProt=Q9Z1E1;HGNC=FLOT1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Flot2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099029:anchored component of presynaptic active zone membrane (GO:0099029);PMID=23622064;UniProt=Q9Z2S9;HGNC=FLOT2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Fzd3,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=34407949;UniProt=Q61086;HGNC=FZD3,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Gabbr1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=15749345;UniProt=H9FSF4;HGNC=GABBR1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Gabra2,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=11168550;UniProt=P23576;HGNC=GABRA2,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Gabra3,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=12732237;UniProt=P20236;HGNC=GABRA3,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
canonical_neuronal_synaptic_neuropil,Neuropil markers,syngo_active_zone,neuron,synaptic_neuropil_localization,Gabrb1,syngo_v1_3_cached_export,SynGO,SynGO 1.3 complete data export cached locally; annotations=annotations.xlsx; genes=genes.xlsx; ontologies=ontologies.xlsx,CC:GO:0099059:integral component of presynaptic active zone membrane (GO:0099059);PMID=15174078;UniProt=P15431;HGNC=GABRB1,traceable_experimental,SynGO 1.3 annotation export; strict_cc=TRUE; supportive_bp=FALSE; auto_include=TRUE; max_per_subpanel=50,external_syngo_strict_cc_experimental,compartment_fidelity,TRUE,SynGO 1.3 candidate. Strict CC annotations are the preferred neuropil source; BP terms are supportive/audit-only unless manually curated.
